trip_month,pickup_borough,dropoff_borough,trip_count,avg_trip_distance,avg_total_amount,total_revenue
2018-07-01 00:00:00,Manhattan,Unknown,3227,2.56,15.34,49490.45
2018-07-01 00:00:00,Staten Island,N/A,3,30.86,181.01,543.02
2018-07-01 00:00:00,N/A,Brooklyn,37,14.54,52.73,1951.08
2014-07-01 00:00:00,EWR,Brooklyn,4,16.36,70.5,282.0
2014-07-01 00:00:00,Unknown,Staten Island,6,17.77,74.18,445.06
2014-08-01 00:00:00,Staten Island,Unknown,35,5.88,26.33,921.67
2015-07-01 00:00:00,Staten Island,Manhattan,12,10.38,37.99,455.86
2015-08-01 00:00:00,EWR,Manhattan,7,18.25,88.5,619.52
2015-12-01 00:00:00,Manhattan,Bronx,55469,9.07,32.08,1779490.49
2015-12-01 00:00:00,Queens,Brooklyn,89824,12.56,44.26,3975583.63
2015-12-01 00:00:00,Bronx,Queens,279,10.95,41.19,11491.53
2015-12-01 00:00:00,N/A,EWR,103,10.32,82.29,8475.4
2016-11-01 00:00:00,EWR,N/A,9,6.8,44.86,403.72
2017-02-01 00:00:00,Staten Island,N/A,6,29.48,196.42,1178.5
2017-04-01 00:00:00,N/A,Staten Island,4,8.06,23.93,95.73
2017-11-01 00:00:00,Manhattan,Queens,299461,10.37,42.53,12736009.72
2017-11-01 00:00:00,N/A,Brooklyn,12,16.43,52.9,634.8
2018-05-01 00:00:00,EWR,Brooklyn,3,20.52,134.04,402.13
2014-01-01 00:00:00,Bronx,EWR,7,20.19,99.3,695.12
2015-04-01 00:00:00,EWR,Unknown,2,0.03,55.31,110.61
2015-04-01 00:00:00,Staten Island,Brooklyn,10,11.98,41.08,410.79
2015-08-01 00:00:00,Bronx,EWR,4,21.74,95.8,383.19
2016-01-01 00:00:00,Staten Island,Manhattan,7,5.73,42.81,299.67
2016-05-01 00:00:00,EWR,Queens,2,37.77,137.19,274.38
2016-06-01 00:00:00,Unknown,Staten Island,5,17.0,66.52,332.61
2016-10-01 00:00:00,Unknown,Staten Island,5,15.83,71.35,356.75
2018-03-01 00:00:00,Unknown,Staten Island,3,28.57,96.57,289.72
2018-04-01 00:00:00,Staten Island,N/A,2,14.44,120.31,240.62
2014-05-01 00:00:00,Staten Island,N/A,3,10.73,34.02,102.06
2016-09-01 00:00:00,EWR,Manhattan,8,16.68,81.67,653.37
2016-10-01 00:00:00,Bronx,Staten Island,2,27.56,93.4,186.8
2014-05-01 00:00:00,N/A,Staten Island,7,11.55,47.85,334.96
2015-04-01 00:00:00,Bronx,EWR,6,26.42,108.46,650.75
2015-05-01 00:00:00,Bronx,EWR,7,27.66,130.09,910.65
2016-09-01 00:00:00,Unknown,Staten Island,7,14.7,76.47,535.27
2017-09-01 00:00:00,Staten Island,N/A,5,22.75,91.4,457.0
2014-12-01 00:00:00,EWR,Queens,2,34.82,126.88,253.75
2015-04-01 00:00:00,N/A,Staten Island,3,9.11,48.47,145.41
2016-11-01 00:00:00,EWR,Staten Island,2,11.89,44.88,89.75
2019-02-01 00:00:00,Queens,Manhattan,1,18.13,70.27,70.27
2014-03-01 00:00:00,Unknown,Staten Island,3,15.7,68.39,205.18
2014-09-01 00:00:00,EWR,Brooklyn,1,18.4,91.8,91.8
2015-03-01 00:00:00,EWR,Queens,4,31.95,114.68,458.73
2016-11-01 00:00:00,Staten Island,Unknown,1,20.71,72.8,72.8
2018-08-01 00:00:00,Manhattan,Bronx,1,1.91,10.8,10.8
2014-01-01 00:00:00,N/A,Staten Island,4,3.51,20.88,83.5
2016-05-01 00:00:00,Bronx,EWR,3,27.43,120.38,361.14
2015-12-01 00:00:00,Staten Island,EWR,1,14.19,149.63,149.63
2017-12-01 00:00:00,EWR,Brooklyn,1,19.3,106.1,106.1
2016-09-01 00:00:00,Staten Island,Queens,1,25.2,98.83,98.83
2016-04-01 00:00:00,Staten Island,Unknown,1,0.23,4.8,4.8
2014-01-01 00:00:00,N/A,Manhattan,1430,3.06,16.64,23798.65
2014-01-01 00:00:00,Brooklyn,Bronx,644,15.33,50.31,32397.5
2014-02-01 00:00:00,Queens,Unknown,1205,6.01,33.2,40011.37
2014-02-01 00:00:00,Bronx,N/A,128,11.0,61.65,7891.44
2014-02-01 00:00:00,Bronx,Staten Island,2,25.51,76.33,152.66
